Protein Replicate Feature  Intensity  Obs_Intensity  MNAR_threshold   MAR  MNAR
    EGF         5      12  10.016193      10.016193        0.267670 False False
    EGF         5      13  11.078448            NaN        0.192884 False  True
    EGF         5      14   9.777878       9.777878        0.286764 False False
    EGF         5      15  11.797955            NaN        0.151977 False  True
    EGF         6       0  25.640775      25.640775        0.000705 False False
    EGF         6       1  25.745417      25.745417        0.000676 False False
    EGF         6       2  26.326277      26.326277        0.000536 False False
    EGF         6       3  24.711092      24.711092        0.001023 False False
    EGF         6       4  24.116150            NaN        0.001297  True False
    EGF         6       5  25.171410      25.171410        0.000851 False False
    EGF         6       6  27.426330      27.426330        0.000345 False False
    EGF         6       7  24.349231            NaN        0.001182  True False
    EGF         6       8  27.216643      27.216643        0.000376 False False
    EGF         6       9  25.775931      25.775931        0.000668 False False
    EGF         6      10  25.428353      25.428353        0.000768 False False
    EGF         6      11  27.128873      27.128873        0.000389 False False
    EGF         6      12  25.435123      25.435123        0.000766 False False
    EGF         6      13  26.497378      26.497378        0.000501 False False
    EGF         6      14  25.196809      25.196809        0.000842 False False
    EGF         6      15  27.216885      27.216885        0.000376 False False
    EGF         7       0  16.829210      16.829210        0.023392 False False
    EGF         7       1  16.933852      16.933852        0.022455 False False
    EGF         7       2  17.514712      17.514712        0.017883 False False
    EGF         7       3  15.899527            NaN        0.033575 False  True
    EGF         7       4  15.304585      15.304585        0.042216 False False
    EGF         7       5  16.359845      16.359845        0.028088 False False
    EGF         7       6  18.614765      18.614765        0.011591 False False
    EGF         7       7  15.537666      15.537666        0.038603 False False
    EGF         7       8  18.405078      18.405078        0.012592 False False
    EGF         7       9  16.964366      16.964366        0.022188 False False
    EGF         7      10  16.616788      16.616788        0.025414 False False
    EGF         7      11  18.317308      18.317308        0.013036 False False
    EGF         7      12  16.623558      16.623558        0.025347 False False
    EGF         7      13  17.685813            NaN        0.016719 False  True
    EGF         7      14  16.385244      16.385244        0.027812 False False
    EGF         7      15  18.405320      18.405320        0.012591 False False
    EGF         8       0  17.214317      17.214317        0.020120 False False
    EGF         8       1  17.318959      17.318959        0.019311 False False
    EGF         8       2  17.899819      17.899819        0.015369 False False
    EGF         8       3  16.284634      16.284634        0.028921 False False
    EGF         8       4  15.689691      15.689691        0.036408 False False
    EGF         8       5  16.744952            NaN        0.024175  True False
    EGF         8       6  18.999872      18.999872        0.009952 False False
    EGF         8       7  15.922773      15.922773        0.033275 False False
    EGF         8       8  18.790185      18.790185        0.010814 False False
    EGF         8       9  17.349473      17.349473        0.019081 False False
    EGF         8      10  17.001895      17.001895        0.021865 False False
    EGF         8      11  18.702415      18.702415        0.011196 False False
    EGF         8      12  17.008665      17.008665        0.021807 False False
    EGF         8      13  18.070920      18.070920        0.014367 False False
    EGF         8      14  16.770350      16.770350        0.023936 False False
    EGF         8      15  18.790427      18.790427        0.010813 False False
    EGF         9       0  21.324855      21.324855        0.003951 False False
    EGF         9       1  21.429498      21.429498        0.003789 False False
    EGF         9       2  22.010358      22.010358        0.003006 False False
    EGF         9       3  20.395172      20.395172        0.005720 False False
    EGF         9       4  19.800230      19.800230        0.007246 False False
    EGF         9       5  20.855491      20.855491        0.004763 False False
    EGF         9       6  23.110411      23.110411        0.001938 False False
    EGF         9       7  20.033312      20.033312        0.006605 False False
    EGF         9       8  22.900724      22.900724        0.002107 False False
    EGF         9       9  21.460012      21.460012        0.003743 False False
    EGF         9      10  21.112434      21.112434        0.004299 False False
    EGF         9      11  22.812954      22.812954        0.002182 False False
    EGF         9      12  21.119204      21.119204        0.004288 False False
    EGF         9      13  22.181459      22.181459        0.002808 False False
    EGF         9      14  20.880889      20.880889        0.004715 False False
    EGF         9      15  22.900966      22.900966        0.002107 False False
    EGF        10       0  19.192416      19.192416        0.009221 False False
    EGF        10       1  19.297059      19.297059        0.008847 False False
    EGF        10       2  19.877919      19.877919        0.007025 False False
    EGF        10       3  18.262733      18.262733        0.013320 False False
    EGF        10       4  17.667791      17.667791        0.016838 False False
    EGF        10       5  18.723051            NaN        0.011105  True False
    EGF        10       6  20.977971      20.977971        0.004536 False False
    EGF        10       7  17.900872      17.900872        0.015362 False False
    EGF        10       8  20.768284      20.768284        0.004931 False False
    EGF        10       9  19.327572      19.327572        0.008740 False False
    EGF        10      10  18.979994      18.979994        0.010031 False False
    EGF        10      11  20.680514      20.680514        0.005106 False False
    EGF        10      12  18.986764      18.986764        0.010004 False False
    EGF        10      13  20.049019            NaN        0.006564  True False
    EGF        10      14  18.748450      18.748450        0.010994 False False
    EGF        10      15  20.768526      20.768526        0.004930 False False
    EGF        11       0  29.674255      29.674255        0.000141 False False
    EGF        11       1  29.778898      29.778898        0.000135 False False
    EGF        11       2  30.359758      30.359758        0.000107 False False
    EGF        11       3  28.744572      28.744572        0.000204 False False
    EGF        11       4  28.149630      28.149630        0.000259 False False
    EGF        11       5  29.204891      29.204891        0.000170 False False
    EGF        11       6  31.459811      31.459811        0.000069 False False
    EGF        11       7  28.382712      28.382712        0.000236 False False
    EGF        11       8  31.250124      31.250124        0.000075 False False
    EGF        11       9  29.809412      29.809412        0.000133 False False
    EGF        11      10  29.461834      29.461834        0.000153 False False
    EGF        11      11  31.162354      31.162354        0.000078 False False
    EGF        11      12  29.468604      29.468604        0.000153 False False
    EGF        11      13  30.530859      30.530859        0.000100 False False
    EGF        11      14  29.230289      29.230289        0.000168 False False
    EGF        11      15  31.250366      31.250366        0.000075 False False
    EGF        12       0  24.128369      24.128369        0.001291 False False
    EGF        12       1  24.233012      24.233012        0.001238 False False
    EGF        12       2  24.813872      24.813872        0.000981 False False
    EGF        12       3  23.198686      23.198686        0.001871 False False
    EGF        12       4  22.603744      22.603744        0.002372 False False
    EGF        12       5  23.659005      23.659005        0.001557 False False
    EGF        12       6  25.913925      25.913925        0.000632 False False
    EGF        12       7  22.836825      22.836825        0.002162 False False
    EGF        12       8  25.704238      25.704238        0.000688 False False
    EGF        12       9  24.263526      24.263526        0.001223 False False
    EGF        12      10  23.915947      23.915947        0.001405 False False
    EGF        12      11  25.616467      25.616467        0.000712 False False
    EGF        12      12  23.922718      23.922718        0.001401 False False
    EGF        12      13  24.984972      24.984972        0.000917 False False
    EGF        12      14  23.684403      23.684403        0.001541 False False
    EGF        12      15  25.704479      25.704479        0.000687 False False
    EGF        13       0  19.013468      19.013468        0.009899 False False
    EGF        13       1  19.118110      19.118110        0.009497 False False
    EGF        13       2  19.698970      19.698970        0.007543 False False
    EGF        13       3  18.083785      18.083785        0.014294 False False
    EGF        13       4  17.488842      17.488842        0.018065 False False
    EGF        13       5  18.544103      18.544103        0.011919 False False
    EGF        13       6  20.799023      20.799023        0.004871 False False
    EGF        13       7  17.721924      17.721924        0.016484 False False
    EGF        13       8  20.589336      20.589336        0.005295 False False
    EGF        13       9  19.148624      19.148624        0.009383 False False
    EGF        13      10  18.801046            NaN        0.010767  True False
    EGF        13      11  20.501566      20.501566        0.005483 False False
    EGF        13      12  18.807816            NaN        0.010738  True False
    EGF        13      13  19.870071      19.870071        0.007047 False False
    EGF        13      14  18.569501      18.569501        0.011800 False False
    EGF        13      15  20.589578      20.589578        0.005294 False False
    EGF        14       0  21.590973      21.590973        0.003553 False False
    EGF        14       1  21.695616      21.695616        0.003408 False False
    EGF        14       2  22.276476      22.276476        0.002703 False False
    EGF        14       3  20.661290      20.661290        0.005145 False False
    EGF        14       4  20.066348      20.066348        0.006519 False False
    EGF        14       5  21.121609      21.121609        0.004284 False False
    EGF        14       6  23.376529      23.376529        0.001743 False False
    EGF        14       7  20.299429      20.299429        0.005942 False False
    EGF        14       8  23.166842      23.166842        0.001895 False False
    EGF        14       9  21.726130      21.726130        0.003367 False False
    EGF        14      10  21.378552      21.378552        0.003867 False False
    EGF        14      11  23.079072      23.079072        0.001962 False False
    EGF        14      12  21.385322      21.385322        0.003857 False False
    EGF        14      13  22.447576      22.447576        0.002525 False False
    EGF        14      14  21.147007      21.147007        0.004241 False False
    EGF        14      15  23.167083      23.167083        0.001895 False False
    EGF        15       0  20.709462      20.709462        0.005048 False False
    EGF        15       1  20.814105      20.814105        0.004842 False False
    EGF        15       2  21.394965      21.394965        0.003842 False False
    EGF        15       3  19.779779      19.779779        0.007305 False False
    EGF        15       4  19.184837      19.184837        0.009249 False False
    EGF        15       5  20.240097      20.240097        0.006084 False False
    EGF        15       6  22.495018      22.495018        0.002478 False False
    EGF        15       7  19.417918      19.417918        0.008433 False False
    EGF        15       8  22.285330      22.285330        0.002694 False False
    EGF        15       9  20.844618      20.844618        0.004783 False False
    EGF        15      10  20.497040      20.497040        0.005493 False False
    EGF        15      11  22.197560      22.197560        0.002790 False False
    EGF        15      12  20.503810      20.503810        0.005478 False False
    EGF        15      13  21.566065      21.566065        0.003588 False False
    EGF        15      14  20.265496      20.265496        0.006023 False False
    EGF        15      15  22.285572            NaN        0.002693  True False
    EGF        16       0  29.992700      29.992700        0.000124 False False
    EGF        16       1  30.097343      30.097343        0.000119 False False
    EGF        16       2  30.678203            NaN        0.000094  True False
    EGF        16       3  29.063017      29.063017        0.000179 False False
    EGF        16       4  28.468075      28.468075        0.000228 False False
    EGF        16       5  29.523335      29.523335        0.000149 False False
    EGF        16       6  31.778255      31.778255        0.000061 False False
    EGF        16       7  28.701156      28.701156        0.000207 False False
    EGF        16       8  31.568568      31.568568        0.000066 False False
    EGF        16       9  30.127856      30.127856        0.000117 False False
    EGF        16      10  29.780278      29.780278        0.000135 False False
    EGF        16      11  31.480798      31.480798        0.000068 False False
    EGF        16      12  29.787048      29.787048        0.000134 False False
    EGF        16      13  30.849303      30.849303        0.000088 False False
    EGF        16      14  29.548734      29.548734        0.000148 False False
    EGF        16      15  31.568810      31.568810        0.000066 False False
    EGF        17       0  16.398801      16.398801        0.027665 False False
    EGF        17       1  16.503444      16.503444        0.026561 False False
    EGF        17       2  17.084304      17.084304        0.021171 False False
    EGF        17       3  15.469118      15.469118        0.039633 False False
    EGF        17       4  14.874176            NaN        0.049752 False  True
    EGF        17       5  15.929437      15.929437        0.033189 False False
    EGF        17       6  18.184357      18.184357        0.013738 False False
    EGF        17       7  15.107257      15.107257        0.045525 False False
    EGF        17       8  17.974670            NaN        0.014922  True False
    EGF        17       9  16.533958      16.533958        0.026248 False False
    EGF        17      10  16.186380      16.186380        0.030045 False False
    EGF        17      11  17.886900      17.886900        0.015447 False False
    EGF        17      12  16.193150      16.193150        0.029966 False False
    EGF        17      13  17.255404            NaN        0.019798 False  True
    EGF        17      14  15.954835            NaN        0.032865  True False
    EGF        17      15  17.974911      17.974911        0.014921 False False
    EGF        18       0  20.544609      20.544609        0.005390 False False
    EGF        18       1  20.649252            NaN        0.005170 False  True
    EGF        18       2  21.230112      21.230112        0.004103 False False
    EGF        18       3  19.614926      19.614926        0.007799 False False
    EGF        18       4  19.019984      19.019984        0.009873 False False
    EGF        18       5  20.075244      20.075244        0.006496 False False
    EGF        18       6  22.330165      22.330165        0.002646 False False
    EGF        18       7  19.253065      19.253065        0.009002 False False
    EGF        18       8  22.120477      22.120477        0.002877 False False
    EGF        18       9  20.679765      20.679765        0.005108 False False
    EGF        18      10  20.332187      20.332187        0.005865 False False
    EGF        18      11  22.032707      22.032707        0.002979 False False
    EGF        18      12  20.338957      20.338957        0.005849 False False
    EGF        18      13  21.401212      21.401212        0.003832 False False
    EGF        18      14  20.100643      20.100643        0.006430 False False
    EGF        18      15  22.120719      22.120719        0.002877 False False
    EGF        19       0  11.207301      11.207301        0.184987 False False
    EGF        19       1  11.311944      11.311944        0.178759 False False
    EGF        19       2  11.892804      11.892804        0.147151 False False
    EGF        19       3  10.277618      10.277618        0.247676 False False
    EGF        19       4   9.682676       9.682676        0.294616 False False
    EGF        19       5  10.737937            NaN        0.214978 False  True
    EGF        19       6  12.992857      12.992857        0.100007 False False
    EGF        19       7   9.915758       9.915758        0.275618 False False
    EGF        19       8  12.783170      12.783170        0.107814 False False
    EGF        19       9  11.342458            NaN        0.176974  True False
    EGF        19      10  10.994880      10.994880        0.198141 False False
    EGF        19      11  12.695400      12.695400        0.111238 False False
    EGF        19      12  11.001650      11.001650        0.197711 False False
    EGF        19      13  12.063905      12.063905        0.138768 False False
    EGF        19      14  10.763335            NaN        0.213269 False  True
    EGF        19      15  12.783412            NaN        0.107805 False  True
    EGF        20       0  -2.383851            NaN        0.981175 False  True
    EGF        20       1  -2.279209            NaN        0.980386 False  True
    EGF        20       2  -1.698348            NaN        0.975382 False  True
    EGF        20       3  -3.313534            NaN        0.986945 False  True
    EGF        20       4  -3.908476            NaN        0.989681 False  True
    EGF        20       5  -2.853216            NaN        0.984347 False  True
    EGF        20       6  -0.598296            NaN        0.962287 False  True
    EGF        20       7  -3.675395            NaN        0.988684 False  True
    EGF        20       8  -0.807983            NaN        0.965216 False  True
    EGF        20       9  -2.248695            NaN        0.980150 False  True
    EGF        20      10  -2.596273            NaN        0.982681 False  True
    EGF        20      11  -0.895753            NaN        0.966376 False  True
    EGF        20      12  -2.589503            NaN        0.982635 False  True
    EGF        20      13  -1.527248            NaN        0.973684 False  True
    EGF        20      14  -2.827817            NaN        0.984189 False  True
    EGF        20      15  -0.807741            NaN        0.965213 False  True
    EGF        21       0  23.269016      23.269016        0.001819 False False
    EGF        21       1  23.373659            NaN        0.001745  True False
    EGF        21       2  23.954519      23.954519        0.001383 False False
    EGF        21       3  22.339333      22.339333        0.002636 False False
    EGF        21       4  21.744391      21.744391        0.003342 False False
    EGF        21       5  22.799651      22.799651        0.002194 False False
    EGF        21       6  25.054572      25.054572        0.000891 False False
    EGF        21       7  21.977472      21.977472        0.003046 False False
    EGF        21       8  24.844885      24.844885        0.000969 False False
    EGF        21       9  23.404173      23.404173        0.001724 False False
    EGF        21      10  23.056594      23.056594        0.001980 False False
    EGF        21      11  24.757114      24.757114        0.001004 False False
    EGF        21      12  23.063365      23.063365        0.001975 False False
    EGF        21      13  24.125619      24.125619        0.001292 False False
    EGF        21      14  22.825050      22.825050        0.002172 False False
    EGF        21      15  24.845126      24.845126        0.000969 False False
    EGF        22       0  24.955557      24.955557        0.000927 False False
    EGF        22       1  25.060200      25.060200        0.000889 False False
    EGF        22       2  25.641060      25.641060        0.000705 False False
    EGF        22       3  24.025874      24.025874        0.001345 False False
    EGF        22       4  23.430932      23.430932        0.001705 False False
    EGF        22       5  24.486192      24.486192        0.001119 False False
    EGF        22       6  26.741112      26.741112        0.000454 False False
    EGF        22       7  23.664013      23.664013        0.001554 False False
    EGF        22       8  26.531425      26.531425        0.000494 False False
    EGF        22       9  25.090713      25.090713        0.000879 False False
    EGF        22      10  24.743135      24.743135        0.001010 False False
    EGF        22      11  26.443655      26.443655        0.000512 False False
    EGF        22      12  24.749905      24.749905        0.001007 False False
    EGF        22      13  25.812160      25.812160        0.000659 False False
    EGF        22      14  24.511591      24.511591        0.001107 False False
    EGF        22      15  26.531667      26.531667        0.000494 False False
    EGF        23       0  12.102747      12.102747        0.136921 False False
    EGF        23       1  12.207390      12.207390        0.132050 False False
    EGF        23       2  12.788250      12.788250        0.107619 False False
    EGF        23       3  11.173064            NaN        0.187060 False  True
    EGF        23       4  10.578122      10.578122        0.225963 False False
    EGF        23       5  11.633383            NaN        0.160656 False  True
    EGF        23       6  13.888303      13.888303        0.072070 False False
    EGF        23       7  10.811203      10.811203        0.210074 False False
    EGF        23       8  13.678616      13.678616        0.077884 False False
    EGF        23       9  12.237904      12.237904        0.130657 False False
    EGF        23      10  11.890326      11.890326        0.147276 False False
    EGF        23      11  13.590845      13.590845        0.080443 False False
    EGF        23      12  11.897096      11.897096        0.146936 False False
    EGF        23      13  12.959350      12.959350        0.101220 False False
    EGF        23      14  11.658781      11.658781        0.159291 False False
    EGF        23      15  13.678857      13.678857        0.077877 False False
    EGF        24       0  36.198104      36.198104        0.000010 False False
    EGF        24       1  36.302747      36.302747        0.000010 False False
    EGF        24       2  36.883607      36.883607        0.000008 False False
    EGF        24       3  35.268421      35.268421        0.000015 False False
    EGF        24       4  34.673479      34.673479        0.000019 False False
    EGF        24       5  35.728740      35.728740        0.000012 False False
    EGF        24       6  37.983660            NaN        0.000005  True False
    EGF        24       7  34.906561      34.906561        0.000017 False False
    EGF        24       8  37.773973      37.773973        0.000006 False False
    EGF        24       9  36.333261      36.333261        0.000010 False False
    EGF        24      10  35.985683      35.985683        0.000011 False False
    EGF        24      11  37.686203      37.686203        0.000006 False False
    EGF        24      12  35.992453      35.992453        0.000011 False False
    EGF        24      13  37.054708      37.054708        0.000007 False False
    EGF        24      14  35.754138      35.754138        0.000012 False False
    EGF        24      15  37.774215      37.774215        0.000006 False False
    EGF        25       0   6.405142       6.405142        0.607769 False False
    EGF        25       1   6.509785            NaN        0.597747 False  True
    EGF        25       2   7.090645       7.090645        0.540844 False False
    EGF        25       3   5.475459       5.475459        0.692070 False False
    EGF        25       4   4.880517       4.880517        0.740351 False False
    EGF        25       5   5.935777            NaN        0.651511 False  True
    EGF        25       6   8.190697       8.190697        0.431366 False False
    EGF        25       7   5.113598            NaN        0.722031 False  True
    EGF        25       8   7.981010       7.981010        0.452047 False False
    EGF        25       9   6.540298       6.540298        0.594809 False False
    EGF        25      10   6.192720            NaN        0.627828 False  True
    EGF        25      11   7.893240       7.893240        0.460757 False False
    EGF        25      12   6.199490       6.199490        0.627195 False False
    EGF        25      13   7.261745       7.261745        0.523807 False False
    EGF        25      14   5.961176            NaN        0.649201 False  True
    EGF        25      15   7.981252            NaN        0.452023  True  True
    EGF        26       0  18.406136      18.406136        0.012587 False False
    EGF        26       1  18.510778      18.510778        0.012077 False False
    EGF        26       2  19.091638      19.091638        0.009597 False False
    EGF        26       3  17.476453      17.476453        0.018153 False False
    EGF        26       4  16.881510      16.881510        0.022919 False False
    EGF        26       5  17.936771      17.936771        0.015147 False False
    EGF        26       6  20.191691      20.191691        0.006202 False False
    EGF        26       7  17.114592      17.114592        0.020921 False False
    EGF        26       8  19.982004      19.982004        0.006741 False False
    EGF        26       9  18.541292      18.541292        0.011932 False False
    EGF        26      10  18.193714      18.193714        0.013688 False False
    EGF        26      11  19.894234      19.894234        0.006980 False False
    EGF        26      12  18.200484      18.200484        0.013651 False False
    EGF        26      13  19.262739      19.262739        0.008968 False False
    EGF        26      14  17.962169      17.962169        0.014996 False False
    EGF        26      15  19.982246      19.982246        0.006740 False False
    EGF        27       0  16.542597      16.542597        0.026159 False False
    EGF        27       1  16.647239      16.647239        0.025114 False False
    EGF        27       2  17.228099      17.228099        0.020011 False False
    EGF        27       3  15.612914      15.612914        0.037501 False False
    EGF        27       4  15.017971      15.017971        0.047102 False False
    EGF        27       5  16.073232      16.073232        0.031392 False False
    EGF        27       6  18.328152      18.328152        0.012980 False False
    EGF        27       7  15.251053      15.251053        0.043090 False False
    EGF        27       8  18.118465      18.118465        0.014100 False False
    EGF        27       9  16.677753            NaN        0.024817  True False
    EGF        27      10  16.330175      16.330175        0.028413 False False
    EGF        27      11  18.030695      18.030695        0.014596 False False
    EGF        27      12  16.336945      16.336945        0.028339 False False
    EGF        27      13  17.399200            NaN        0.018712  True False
    EGF        27      14  16.098630      16.098630        0.031085 False False
    EGF        27      15  18.118707      18.118707        0.014099 False False
    EGF        28       0  30.302301      30.302301        0.000109 False False
    EGF        28       1  30.406944      30.406944        0.000105 False False
    EGF        28       2  30.987804      30.987804        0.000083 False False
    EGF        28       3  29.372618      29.372618        0.000159 False False
    EGF        28       4  28.777676      28.777676        0.000201 False False
    EGF        28       5  29.832936      29.832936        0.000132 False False
    EGF        28       6  32.087857      32.087857        0.000054 False False
    EGF        28       7  29.010757      29.010757        0.000183 False False
    EGF        28       8  31.878170      31.878170        0.000058 False False
    EGF        28       9  30.437458      30.437458        0.000104 False False
    EGF        28      10  30.089879            NaN        0.000119  True False
    EGF        28      11  31.790399      31.790399        0.000060 False False
    EGF        28      12  30.096650      30.096650        0.000119 False False
    EGF        28      13  31.158904      31.158904        0.000078 False False
    EGF        28      14  29.858335      29.858335        0.000131 False False
    EGF        28      15  31.878411      31.878411        0.000058 False False
    EGF        29       0  29.794938      29.794938        0.000134 False False
    EGF        29       1  29.899580      29.899580        0.000128 False False
    EGF        29       2  30.480440      30.480440        0.000102 False False
    EGF        29       3  28.865255      28.865255        0.000194 False False
    EGF        29       4  28.270312      28.270312        0.000246 False False
    EGF        29       5  29.325573      29.325573        0.000162 False False
    EGF        29       6  31.580493      31.580493        0.000066 False False
    EGF        29       7  28.503394      28.503394        0.000225 False False
    EGF        29       8  31.370806      31.370806        0.000071 False False
    EGF        29       9  29.930094      29.930094        0.000127 False False
    EGF        29      10  29.582516      29.582516        0.000146 False False
    EGF        29      11  31.283036      31.283036        0.000074 False False
    EGF        29      12  29.589286      29.589286        0.000145 False False
    EGF        29      13  30.651541      30.651541        0.000095 False False
    EGF        29      14  29.350971      29.350971        0.000160 False False
    EGF        29      15  31.371048      31.371048        0.000071 False False
    IGF         0       0  18.132462      18.132462        0.014022 False False
    IGF         0       1  18.560368      18.560368        0.011843 False False
    IGF         0       2  19.104556      19.104556        0.009548 False False
    IGF         0       3  16.347855      16.347855        0.028219 False False
    IGF         0       4  19.165169      19.165169        0.009321 False False
    IGF         0       5  19.307433      19.307433        0.008810 False False
    IGF         0       6  16.278645      16.278645        0.028988 False False
    IGF         0       7  17.472724      17.472724        0.018180 False False
    IGF         0       8  17.171041      17.171041        0.020464 False False
    IGF         0       9  18.253289      18.253289        0.013370 False False
    IGF         0      10  20.054465      20.054465        0.006550 False False
    IGF         0      11  18.470825      18.470825        0.012269 False False
    IGF         0      12  16.629454      16.629454        0.025289 False False
    IGF         0      13  18.726293      18.726293        0.011090 False False
    IGF         0      14  19.691670      19.691670        0.007565 False False
    IGF         0      15  16.870109      16.870109        0.023021 False False
    IGF         0      16  20.209297      20.209297        0.006159 False False
    IGF         0      17  16.579584      16.579584        0.025785 False False
    IGF         1       0  19.918183      19.918183        0.006914 False False
    IGF         1       1  20.346089      20.346089        0.005833 False False
    IGF         1       2  20.890277      20.890277        0.004697 False False
    IGF         1       3  18.133576      18.133576        0.014016 False False
    IGF         1       4  20.950890            NaN        0.004585  True False
    IGF         1       5  21.093154      21.093154        0.004333 False False
    IGF         1       6  18.064366      18.064366        0.014404 False False
    IGF         1       7  19.258445      19.258445        0.008983 False False
    IGF         1       8  18.956762      18.956762        0.010124 False False
    IGF         1       9  20.039010      20.039010        0.006590 False False
    IGF         1      10  21.840186      21.840186        0.003217 False False
    IGF         1      11  20.256545      20.256545        0.006044 False False
    IGF         1      12  18.415175      18.415175        0.012542 False False
    IGF         1      13  20.512014      20.512014        0.005460 False False
    IGF         1      14  21.477391      21.477391        0.003718 False False
    IGF         1      15  18.655829      18.655829        0.011404 False False
    IGF         1      16  21.995018      21.995018        0.003024 False False
