Protein,Replicate,Feature,Intensity,Obs_Intensity,MNAR_threshold,MAR,MNAR
EGF,4,4,24.210790697588934,24.210790697588934,0.0012488078942178588,False,False
EGF,4,5,24.72978136639696,24.72978136639696,0.0010149377486936282,False,False
EGF,4,6,21.928493952396913,21.928493952396913,0.003105724869212037,False,False
EGF,4,7,22.659034159066785,22.659034159066785,0.002320582741663421,False,False
EGF,4,8,23.95725339673244,23.95725339673244,0.0013819161470266608,False,False
EGF,4,9,22.778223678526366,22.778223678526366,0.0022127820581709515,False,False
EGF,4,10,23.92674356051203,23.92674356051203,0.0013988605535412296,False,False
EGF,4,11,25.5762505201554,25.5762505201554,0.0007236345164814559,False,False
EGF,4,12,25.14308344676618,25.14308344676618,0.0008604163435823169,False,False
EGF,4,13,23.913360047847608,23.913360047847608,0.0014063587414734453,False,False
EGF,4,14,21.87587613990772,21.87587613990772,0.00317157467748519,False,False
EGF,4,15,24.894120989130734,24.894120989130734,0.0009504269298056083,False,False
EGF,5,0,14.970565144783759,14.970565144783759,0.04796062383790558,False,False
EGF,5,1,15.857032312927222,15.857032312927222,0.03413130417446443,False,False
EGF,5,2,14.798720199166247,,0.05119856289678105,True,False
EGF,5,3,14.592956108310661,14.592956108310661,0.05534766734394212,False,False
EGF,5,4,15.676283087509798,15.676283087509798,0.036596728634185255,False,False
EGF,5,5,16.195273756317825,16.195273756317825,0.029941540619271113,False,False
EGF,5,6,13.393986342317778,13.393986342317778,0.0864640082655947,False,False
EGF,5,7,14.124526548987648,14.124526548987648,0.0660006828096664,False,False
EGF,5,8,15.422745786653305,15.422745786653305,0.040345312020216136,False,False
EGF,5,9,14.243716068447231,14.243716068447231,0.06312183925788317,False,False
EGF,5,10,15.392235950432894,15.392235950432894,0.04082047827455459,False,False
EGF,5,11,17.041742910076266,17.041742910076266,0.021526748669807198,False,False
EGF,5,12,16.608575836687045,16.608575836687045,0.02549542138930544,False,False
EGF,5,13,15.378852437768472,15.378852437768472,0.04103060240945023,False,False
EGF,5,14,13.341368529828586,13.341368529828586,0.0881410125373404,False,False
EGF,5,15,16.3596133790516,16.3596133790516,0.02809011506948481,False,False
EGF,6,0,20.75266403698976,20.75266403698976,0.004961538017649712,False,False
EGF,6,1,21.63913120513322,21.63913120513322,0.0034854989666004404,False,False
EGF,6,2,20.58081909137225,20.58081909137225,0.00531270316676811,False,False
EGF,6,3,20.37505500051666,,0.005765839439289088,True,False
EGF,6,4,21.4583819797158,21.4583819797158,0.00374585389349259,False,False
EGF,6,5,21.977372648523826,21.977372648523826,0.0030457762521989,False,False
EGF,6,6,19.17608523452378,19.17608523452378,0.00928125331023332,False,False
EGF,6,7,19.906625441193647,19.906625441193647,0.00694578556891811,False,False
EGF,6,8,21.204844678859306,21.204844678859306,0.004144013586849818,False,False
EGF,6,9,20.025814960653232,20.025814960653232,0.0066245517107301945,False,False
EGF,6,10,21.174334842638896,21.174334842638896,0.0041946832742263615,False,False
EGF,6,11,22.823841802282267,22.823841802282267,0.002172857965949402,False,False
EGF,6,12,22.390674728893046,22.390674728893046,0.0025828648277425015,False,False
EGF,6,13,21.160951329974473,21.160951329974473,0.0042171043753714684,False,False
EGF,6,14,19.123467422034587,19.123467422034587,0.009476796367458736,False,False
EGF,6,15,22.1417122712576,22.1417122712576,0.0028525511750852376,False,False
EGF,7,0,17.4483271595199,17.4483271595199,0.01835494333516128,False,False
EGF,7,1,18.33479432766336,18.33479432766336,0.012946257589466676,False,False
EGF,7,2,17.276482213902387,17.276482213902387,0.019635353764267574,False,False
EGF,7,3,17.070718123046802,17.070718123046802,0.021283971723245837,False,False
EGF,7,4,18.154045102245938,18.154045102245938,0.013903439292713373,False,False
EGF,7,5,18.673035771053964,18.673035771053964,0.011326552904055806,False,False
EGF,7,6,15.871748357053917,,0.03393778167648246,True,False
EGF,7,7,16.60228856372379,16.60228856372379,0.025557979946645795,False,False
EGF,7,8,17.900507801389445,17.900507801389445,0.015364632341160317,False,False
EGF,7,9,16.72147808318337,16.72147808318337,0.02439710316129701,False,False
EGF,7,10,17.869997965169034,17.869997965169034,0.015550356453792099,False,False
EGF,7,11,19.519504924812406,19.519504924812406,0.008099648616672405,False,False
EGF,7,12,19.086337851423185,19.086337851423185,0.009617230788381167,False,False
EGF,7,13,17.856614452504612,17.856614452504612,0.01563252218163124,False,False
EGF,7,14,15.819130544564725,15.819130544564725,0.03463464287362183,False,False
EGF,7,15,18.837375393787738,18.837375393787738,0.010613585276195499,False,False
EGF,8,0,17.592742229032318,17.592742229032318,0.017342561492646857,False,False
EGF,8,1,18.47920939717578,18.47920939717578,0.012228479995703924,False,False
EGF,8,2,17.420897283414806,17.420897283414806,0.018553684642118044,False,False
EGF,8,3,17.21513319255922,17.21513319255922,0.02011334706311123,False,False
EGF,8,4,18.298460171758357,18.298460171758357,0.013133298915482787,False,False
EGF,8,5,18.817450840566384,18.817450840566384,0.010697603120062312,False,False
EGF,8,6,16.016163426566337,16.016163426566337,0.03209401577179358,False,False
EGF,8,7,16.74670363323621,16.74670363323621,0.024158085966164956,False,False
EGF,8,8,18.044922870901864,18.044922870901864,0.014514744812368459,False,False
EGF,8,9,16.86589315269579,16.86589315269579,0.023059289509547314,False,False
EGF,8,10,18.014413034681453,18.014413034681453,0.014690348954149389,False,False
EGF,8,11,19.663919994324825,19.663919994324825,0.007648498719487126,False,False
EGF,8,12,19.230752920935604,19.230752920935604,0.009082325654704638,False,False
EGF,8,13,18.00102952201703,18.00102952201703,0.014768038700853057,False,False
EGF,8,14,15.963545614077145,15.963545614077145,0.03275430162127672,False,False
EGF,8,15,18.981790463300158,18.981790463300158,0.010023824330388478,False,False
EGF,9,0,19.13419429022811,19.13419429022811,0.009436603835173522,False,False
EGF,9,1,20.02066145837157,,0.006638130909584484,True,False
EGF,9,2,18.962349344610598,18.962349344610598,0.010101287484739032,False,False
EGF,9,3,18.756585253755013,18.756585253755013,0.010958356716891444,False,False
EGF,9,4,19.83991223295415,19.83991223295415,0.0071322912636833016,False,False
EGF,9,5,20.358902901762175,20.358902901762175,0.005802995328239851,False,False
EGF,9,6,17.557615487762128,17.557615487762128,0.01758364157110414,False,False
EGF,9,7,18.288155694432,18.288155694432,0.013186828031199305,False,False
EGF,9,8,19.586374932097655,19.586374932097655,0.007887557182760655,False,False
EGF,9,9,18.40734521389158,18.40734521389158,0.012580610468870126,False,False
EGF,9,10,19.555865095877245,19.555865095877245,0.00798363297442682,False,False
EGF,9,11,21.205372055520616,21.205372055520616,0.00414314311810896,False,False
EGF,9,12,20.772204982131395,20.772204982131395,0.004923098110825352,False,False
EGF,9,13,19.542481583212822,19.542481583212822,0.008026143247142941,False,False
EGF,9,14,17.504997675272936,17.504997675272936,0.017950934976049295,False,False
EGF,9,15,20.52324252449595,20.52324252449595,0.005435805068966101,False,False
EGF,10,0,18.334529497895627,18.334529497895627,0.012947611326287682,False,False
EGF,10,1,19.22099666603909,19.22099666603909,0.009117514907448051,False,False
EGF,10,2,18.162684552278115,,0.01385613958994467,True,False
EGF,10,3,17.956920461422527,17.956920461422527,0.015026962434868873,False,False
EGF,10,4,19.040247440621666,19.040247440621666,0.009794427430299901,False,False
EGF,10,5,19.559238109429693,,0.007972954500051114,True,False
EGF,10,6,16.757950695429646,16.757950695429646,0.02405225527461568,False,False
EGF,10,7,17.488490902099514,17.488490902099514,0.018067703379486797,False,False
EGF,10,8,18.786710139765173,18.786710139765173,0.010828522717504589,False,False
EGF,10,9,17.6076804215591,17.6076804215591,0.017241025168561984,False,False
EGF,10,10,18.756200303544762,18.756200303544762,0.010960025720469438,False,False
EGF,10,11,20.405707263188134,20.405707263188134,0.005695976867388221,False,False
EGF,10,12,19.972540189798913,19.972540189798913,0.006766269752016859,False,False
EGF,10,13,18.74281679088034,18.74281679088034,0.011018208299812395,False,False
EGF,10,14,16.705332882940453,16.705332882940453,0.024551290686239402,False,False
EGF,10,15,19.723577732163466,19.723577732163466,0.007469489525938527,False,False
EGF,11,0,22.265219305301915,22.265219305301915,0.002715424890374899,False,False
EGF,11,1,23.151686473445377,23.151686473445377,0.0019063159439585572,False,False
EGF,11,2,22.093374359684404,22.093374359684404,0.0029080804315183453,False,False
EGF,11,3,21.887610268828816,21.887610268828816,0.0031567701743165587,False,False
EGF,11,4,22.970937248027955,22.970937248027955,0.0020489538052652786,False,False
EGF,11,5,23.48992791683598,,0.001665486440705122,True,False
EGF,11,6,20.688640502835934,20.688640502835934,0.0050895860227267165,False,False
EGF,11,7,21.419180709505802,21.419180709505802,0.0038048284692310083,False,False
EGF,11,8,22.71739994717146,22.71739994717146,0.0022671546148701448,False,False
EGF,11,9,21.538370228965388,21.538370228965388,0.0036283291747253093,False,False
EGF,11,10,22.68689011095105,22.68689011095105,0.002294928455063938,False,False
EGF,11,11,24.336397070594423,24.336397070594423,0.001187687402944973,False,False
EGF,11,12,23.9032299972052,23.9032299972052,0.0014120608335153116,False,False
EGF,11,13,22.67350659828663,,0.002307218658794437,True,False
EGF,11,14,20.636022690346742,20.636022690346742,0.005197279783846086,False,False
EGF,11,15,23.654267539569755,23.654267539569755,0.0015596904235832285,False,False
EGF,12,0,20.185511959853972,20.185511959853972,0.006217164431104985,False,False
EGF,12,1,21.071979127997434,,0.004369221441517176,True,False
EGF,12,2,20.01366701423646,20.01366701423646,0.0066566051286701365,False,False
EGF,12,3,19.807902923380873,19.807902923380873,0.007223534378272183,False,False
EGF,12,4,20.89122990258001,20.89122990258001,0.004695276409568954,False,False
EGF,12,5,21.410220571388038,21.410220571388038,0.0038184374868928143,False,False
EGF,12,6,18.60893315738799,18.60893315738799,0.011617315404139374,False,False
EGF,12,7,19.33947336405786,19.33947336405786,0.008699179364163897,False,False
EGF,12,8,20.63769260172352,20.63769260172352,0.00519382736924812,False,False
EGF,12,9,19.458662883517444,19.458662883517444,0.008297530817126773,False,False
EGF,12,10,20.607182765503108,20.607182765503108,0.005257265576259083,False,False
EGF,12,11,22.25668972514648,22.25668972514648,0.0027246800005425098,False,False
EGF,12,12,21.82352265175726,21.82352265175726,0.0032384748324104508,False,False
EGF,12,13,20.593799252838686,20.593799252838686,0.005285336166066973,False,False
EGF,12,14,18.5563153448988,18.5563153448988,0.011861486767566714,False,False
EGF,12,15,21.574560194121812,21.574560194121812,0.003576370361037154,False,False
EGF,13,0,18.267423833891478,18.267423833891478,0.013295177766418425,False,False
EGF,13,1,19.15389100203494,19.15389100203494,0.009363241326743712,False,False
EGF,13,2,18.095578888273966,18.095578888273966,0.014227743070010807,False,False
EGF,13,3,17.88981479741838,17.88981479741838,0.015429474555274039,False,False
EGF,13,4,18.973141776617517,18.973141776617517,0.010058212154096666,False,False
EGF,13,5,19.492132445425543,19.492132445425543,0.008188088740006661,False,False
EGF,13,6,16.690845031425496,16.690845031425496,0.02469045881419564,False,False
EGF,13,7,17.421385238095368,17.421385238095368,0.01855013082242945,False,False
EGF,13,8,18.719604475761024,18.719604475761024,0.01111984506753597,False,False
EGF,13,9,17.54057475755495,17.54057475755495,0.017701777323717503,False,False
EGF,13,10,18.689094639540613,18.689094639540613,0.011254845673481156,False,False
EGF,13,11,20.338601599183985,20.338601599183985,0.005850033730365839,False,False
EGF,13,12,19.905434525794764,,0.006949072096194369,True,False
EGF,13,13,18.67571112687619,18.67571112687619,0.011314575434531411,False,False
EGF,13,14,16.638227218936304,16.638227218936304,0.025202393712071103,False,False
EGF,13,15,19.656472068159317,19.656472068159317,0.007671143819966127,False,False
EGF,14,0,19.23398848264927,19.23398848264927,0.00907068524092632,False,False
EGF,14,1,20.12045565079273,20.12045565079273,0.006380028413592846,False,False
EGF,14,2,19.06214353703176,19.06214353703176,0.009709847422951657,False,False
EGF,14,3,18.85637944617617,18.85637944617617,0.010534057369917645,False,False
EGF,14,4,19.93970642537531,19.93970642537531,0.006855107515472547,False,False
EGF,14,5,20.458697094183336,20.458697094183336,0.005577182099012618,False,False
EGF,14,6,17.65740968018329,17.65740968018329,0.01690720135956591,False,False
EGF,14,7,18.387949886853157,18.387949886853157,0.012677349929117869,False,False
EGF,14,8,19.686169124518816,19.686169124518816,0.0075812454986225655,False,False
EGF,14,9,18.507139406312742,18.507139406312742,0.012094266761722428,False,False
EGF,14,10,19.655659288298406,19.655659288298406,0.007673619064936809,False,False
EGF,14,11,21.305166247941777,21.305166247941777,0.003981661404393189,False,False
EGF,14,12,20.871999174552556,20.871999174552556,0.004731361569235264,False,False
EGF,14,13,19.642275775633983,19.642275775633983,0.007714491450475771,False,False
EGF,14,14,17.604791867694097,17.604791867694097,0.017260613291937683,False,False
EGF,14,15,20.62303671691711,20.62303671691711,0.005224205312740321,False,False
EGF,15,0,18.903421766535793,18.903421766535793,0.010339722422098841,False,False
EGF,15,1,19.789888934679254,19.789888934679254,0.007275392170513005,False,False
EGF,15,2,18.73157682091828,18.73157682091828,0.011067308075893257,False,False
EGF,15,3,18.525812730062697,18.525812730062697,0.012005347710324094,False,False
EGF,15,4,19.609139709261832,19.609139709261832,0.00781661867620806,False,False
EGF,15,5,20.12813037806986,20.12813037806986,0.006360596842611216,False,False
EGF,15,6,17.32684296406981,17.32684296406981,0.019251309119818993,False,False
EGF,15,7,18.057383170739683,18.057383170739683,0.014443623866674938,False,False
EGF,15,8,19.35560240840534,19.35560240840534,0.008643719796822725,False,False
EGF,15,9,18.176572690199265,18.176572690199265,0.01378043640950493,False,False
EGF,15,10,19.32509257218493,19.32509257218493,0.008748924938293146,False,False
EGF,15,11,20.9745995318283,20.9745995318283,0.004541980451197763,False,False
EGF,15,12,20.54143245843908,20.54143245843908,0.005396610497282161,False,False
EGF,15,13,19.311709059520506,19.311709059520506,0.008795474014675467,False,False
EGF,15,14,17.27422515158062,,0.019652740508773515,True,False
EGF,15,15,20.292470000803633,20.292470000803633,0.005958335250674681,False,False
EGF,16,0,22.38463600388581,22.38463600388581,0.002589095080375656,False,False
EGF,16,1,23.27110317202927,23.27110317202927,0.0018175597353794356,False,False
EGF,16,2,22.212791058268298,22.212791058268298,0.0027728126210064194,False,False
EGF,16,3,22.007026967412713,22.007026967412713,0.003009969612921771,False,False
EGF,16,4,23.09035394661185,23.09035394661185,0.0019535695157585145,False,False
EGF,16,5,23.609344615419875,23.609344615419875,0.0015879251795224971,False,False
EGF,16,6,20.808057201419828,20.808057201419828,0.004853340555366672,False,False
EGF,16,7,21.5385974080897,21.5385974080897,0.0036280006735896968,False,False
EGF,16,8,22.836816645755356,22.836816645755356,0.0021616344956422295,False,False
EGF,16,9,21.65778692754928,21.65778692754928,0.0034596756220542954,False,False
EGF,16,10,22.806306809534945,22.806306809534945,0.0021881184936605905,False,False
EGF,16,11,24.455813769178317,24.455813769178317,0.0011323518780791636,False,False
EGF,16,12,24.022646695789096,24.022646695789096,0.001346285620228368,False,False
EGF,16,13,22.792923296870523,22.792923296870523,0.0021998379511537222,False,False
EGF,16,14,20.755439388930636,20.755439388930636,0.004956060351044493,False,False
EGF,16,15,23.77368423815365,23.77368423815365,0.0014870487160664168,False,False
EGF,17,0,17.28692399311559,17.28692399311559,0.019555113977220377,False,False
EGF,17,1,18.17339116125905,18.17339116125905,0.0137977425891063,False,False
EGF,17,2,17.115079047498078,17.115079047498078,0.020917462326250934,False,False
EGF,17,3,16.90931495664249,16.90931495664249,0.02267123892334891,False,False
EGF,17,4,17.99264193584163,17.99264193584163,0.01481693381753511,False,False
EGF,17,5,18.511632604649655,18.511632604649655,0.012072811696150945,False,False
EGF,17,6,15.710345190649608,15.710345190649608,0.036119373354275966,False,False
EGF,17,7,16.440885397319477,16.440885397319477,0.027216075961068543,False,False
EGF,17,8,17.739104634985136,17.739104634985136,0.01637253730383486,False,False
EGF,17,9,16.56007491677906,16.56007491677906,0.02598189438625346,False,False
EGF,17,10,17.708594798764725,17.708594798764725,0.01657023970713959,False,False
EGF,17,11,19.358101758408097,19.358101758408097,0.008635157225742277,False,False
EGF,17,12,18.924934685018876,18.924934685018876,0.010252037368677526,False,False
EGF,17,13,17.695211286100303,17.695211286100303,0.016657703158795195,False,False
EGF,17,14,15.657727378160416,15.657727378160416,0.036859321104992904,False,False
EGF,17,15,18.67597222738343,18.67597222738343,0.011313407167999674,False,False
EGF,18,0,18.841601889365695,18.841601889365695,0.010595847090551622,False,False
EGF,18,1,19.728069057509156,19.728069057509156,0.007456182375542137,False,False
EGF,18,2,18.669756943748183,18.669756943748183,0.011341249187974205,False,False
EGF,18,3,18.463992852892595,18.463992852892595,0.01230221860521549,False,False
EGF,18,4,19.547319832091734,19.547319832091734,0.008010749587096903,False,False
EGF,18,5,20.06631050089976,20.06631050089976,0.006518804070577563,False,False
EGF,18,6,17.265023086899713,17.265023086899713,0.019723782706049728,False,False
EGF,18,7,17.99556329356958,,0.014799885803062126,True,False
EGF,18,8,19.29378253123524,19.29378253123524,0.008858208917435034,False,False
EGF,18,9,18.114752813029167,18.114752813029167,0.014120574739388193,False,False
EGF,18,10,19.26327269501483,19.26327269501483,0.008966001055444348,False,False
EGF,18,11,20.912779654658202,20.912779654658202,0.004655165126196237,False,False
EGF,18,12,20.47961258126898,20.47961258126898,0.00553097394377624,False,False
EGF,18,13,19.249889182350408,19.249889182350408,0.00901369459338321,False,False
EGF,18,14,17.21240527441052,17.21240527441052,0.020134863925640168,False,False
EGF,18,15,20.230650123633534,20.230650123633534,0.0061065985100071055,False,False
EGF,19,0,15.340111566507815,15.340111566507815,0.04164469400630306,False,False
EGF,19,1,16.22657873465128,16.22657873465128,0.029579971763799864,False,False
EGF,19,2,15.168266620890304,15.168266620890304,0.044476149376360984,False,False
EGF,19,3,14.962502530034719,14.962502530034719,0.04810809559498436,False,False
EGF,19,4,16.045829509233858,16.045829509233858,0.03172743670061723,False,False
EGF,19,5,16.56482017804188,16.56482017804188,0.025933902562060768,False,False
EGF,19,6,13.763532764041834,13.763532764041834,0.0754795713807904,False,False
EGF,19,7,14.494072970711706,14.494072970711706,0.057452424631512684,False,False
EGF,19,8,15.792292208377365,15.792292208377365,0.034995378404830704,False,False
EGF,19,9,14.613262490171289,14.613262490171289,0.05492451596202551,False,False
EGF,19,10,15.761782372156953,15.761782372156953,0.03540986083462348,False,False
EGF,19,11,17.411289331800326,17.411289331800326,0.01862379647093909,False,False
EGF,19,12,16.978122258411105,16.978122258411105,0.022069351857053,False,False
EGF,19,13,15.748398859492532,15.748398859492532,0.03559316722264039,False,False
EGF,19,14,13.710914951552644,13.710914951552644,0.07696147641589873,False,False
EGF,19,15,16.729159800775655,16.729159800775655,0.024324074199720803,False,False
EGF,20,0,10.243429336910754,10.243429336910754,0.25023267598890037,False,False
EGF,20,1,11.129896505054218,11.129896505054218,0.18970031826547368,False,False
EGF,20,2,10.071584391293243,,0.26334906468569735,False,True
EGF,20,3,9.865820300437656,,0.2796238658771158,True,True
EGF,20,4,10.949147279636794,,0.20106378558788518,False,True
EGF,20,5,11.46813794844482,11.46813794844482,0.1697704244850006,False,False
EGF,20,6,8.666850534444773,,0.385388080914711,False,True
EGF,20,7,9.397390741114643,9.397390741114643,0.31887290842699345,False,False
EGF,20,8,10.6956099787803,10.6956099787803,0.21784928332316558,False,False
EGF,20,9,9.516580260574226,9.516580260574226,0.30860863783447545,False,False
EGF,20,10,10.66510014255989,10.66510014255989,0.21993588258777888,False,False
EGF,20,11,12.314607102203261,,0.127211429157133,False,True
EGF,20,12,11.88144002881404,,0.14772258218132053,True,False
EGF,20,13,10.651716629895468,,0.2208557115567574,False,True
EGF,20,14,8.614232721955581,8.614232721955581,0.39038525938345053,False,False
EGF,20,15,11.632477571178594,,0.16070511317934252,False,True
EGF,21,0,19.863254570734075,19.863254570734075,0.007066475841317995,False,False
EGF,21,1,20.749721738877536,20.749721738877536,0.004967351761705433,False,False
EGF,21,2,19.691409625116563,19.691409625116563,0.007565490437971896,False,False
EGF,21,3,19.485645534260975,19.485645534260975,0.00820918784975185,False,False
EGF,21,4,20.568972513460114,20.568972513460114,0.0053378031515028705,False,False
EGF,21,5,21.08796318226814,21.08796318226814,0.004341496299288811,False,False
EGF,21,6,18.286675768268093,18.286675768268093,0.013194533525080047,False,False
EGF,21,7,19.01721597493796,19.01721597493796,0.009884180362086268,False,False
EGF,21,8,20.31543521260362,20.31543521260362,0.005904173782755933,False,False
EGF,21,9,19.136405494397547,19.136405494397547,0.009428339681026795,False,False
EGF,21,10,20.28492537638321,20.28492537638321,0.0059762361479955796,False,False
EGF,21,11,21.934432336026582,21.934432336026582,0.003098379259932209,False,False
EGF,21,12,21.50126526263736,21.50126526263736,0.0036823826232437666,False,False
EGF,21,13,20.271541863718788,20.271541863718788,0.006008122415626239,False,False
EGF,21,14,18.2340579557789,18.2340579557789,0.013471402849671379,False,False
EGF,21,15,21.252302805001914,21.252302805001914,0.004066405586971111,False,False
EGF,22,0,20.495707380991508,20.495707380991508,0.005495675412922083,False,False
EGF,22,1,21.38217454913497,21.38217454913497,0.0038613491222627655,False,False
EGF,22,2,20.323862435373997,20.323862435373997,0.005884421890699758,False,False
EGF,22,3,20.11809834451841,20.11809834451841,0.006386008687607703,False,False
EGF,22,4,21.201425323717547,21.201425323717547,0.004149661870291568,False,False
EGF,22,5,21.720415992525574,21.720415992525574,0.003374370557287611,False,False
EGF,22,6,18.919128578525527,18.919128578525527,0.01027562986210751,False,False
EGF,22,7,19.649668785195395,19.649668785195395,0.0076918870437543115,False,False
EGF,22,8,20.947888022861054,20.947888022861054,0.0045905459254169554,False,False
EGF,22,9,19.76885830465498,19.76885830465498,0.007336401851906075,False,False
EGF,22,10,20.917378186640644,20.917378186640644,0.004646649977943252,False,False
EGF,22,11,22.566885146284015,22.566885146284015,0.0024075046907497434,False,False
EGF,22,12,22.133718072894794,22.133718072894794,0.00286166117395549,False,False
EGF,22,13,20.90399467397622,20.90399467397622,0.00467147556407268,False,False
EGF,22,14,18.866510766036335,18.866510766036335,0.010491901179989103,False,False
EGF,22,15,21.884755615259348,21.884755615259348,0.0031603654288310124,False,False
EGF,23,0,15.675903723193663,15.675903723193663,0.036602079171425016,False,False
EGF,23,1,16.562370891337128,16.562370891337128,0.025958662961074214,False,False
EGF,23,2,15.504058777576152,15.504058777576152,0.039104672893857696,False,False
EGF,23,3,15.298294686720567,15.298294686720567,0.042317407463214524,False,False
EGF,23,4,16.381621665919706,16.381621665919706,0.02785077111031776,False,False
EGF,23,5,16.90061233472773,16.90061233472773,0.022748497700045438,False,False
EGF,23,6,14.099324920727682,14.099324920727682,0.06662482579072536,False,False
EGF,23,7,14.829865127397554,14.829865127397554,0.05059676121106893,False,False
EGF,23,8,16.128084365063213,16.128084365063213,0.03073208770680523,False,False
EGF,23,9,14.949054646857137,,0.0483550266058008,True,False
