Protein Replicate Feature  Intensity  Obs_Intensity  MNAR_threshold   MAR  MNAR
    EGF         5      14   8.454979       8.454979    4.056466e-01 False False
    EGF         5      15  11.473224      11.473224    1.694839e-01 False False
    EGF         6       0  25.503106      25.503106    7.451032e-04 False False
    EGF         6       1  26.389573      26.389573    5.227787e-04 False False
    EGF         6       2  25.331261      25.331261    7.980791e-04 False False
    EGF         6       3  25.125497            NaN    8.664851e-04  True False
    EGF         6       4  26.208824      26.208824    5.619533e-04 False False
    EGF         6       5  26.727815      26.727815    4.566549e-04 False False
    EGF         6       6  23.926527      23.926527    1.398981e-03 False False
    EGF         6       7  24.657068      24.657068    1.044860e-03 False False
    EGF         6       8  25.955287      25.955287    6.218966e-04 False False
    EGF         6       9  24.776257      24.776257    9.962627e-04 False False
    EGF         6      10  25.924777      25.924777    6.295278e-04 False False
    EGF         6      11  27.574284      27.574284    3.255355e-04 False False
    EGF         6      12  27.141117      27.141117    3.870975e-04 False False
    EGF         6      13  25.911393      25.911393    6.329048e-04 False False
    EGF         6      14  23.873910      23.873910    1.428695e-03 False False
    EGF         6      15  26.892154      26.892154    4.276141e-04 False False
    EGF         7       0  16.691541      16.691541    2.468375e-02 False False
    EGF         7       1  17.578008      17.578008    1.744328e-02 False False
    EGF         7       2  16.519696      16.519696    2.639378e-02 False False
    EGF         7       3  16.313932      16.313932    2.859330e-02 False False
    EGF         7       4  17.397259      17.397259    1.872665e-02 False False
    EGF         7       5  17.916250      17.916250    1.526966e-02 False False
    EGF         7       6  15.114962            NaN    4.539113e-02  True  True
    EGF         7       7  15.845503      15.845503    3.428367e-02 False False
    EGF         7       8  17.143722      17.143722    2.068411e-02 False False
    EGF         7       9  15.964692            NaN    3.273978e-02 False  True
    EGF         7      10  17.113212      17.113212    2.093276e-02 False False
    EGF         7      11  18.762719      18.762719    1.093180e-02 False False
    EGF         7      12  18.329552      18.329552    1.297308e-02 False False
    EGF         7      13  17.099828      17.099828    2.104276e-02 False False
    EGF         7      14  15.062345      15.062345    4.631190e-02 False False
    EGF         7      15  18.080589      18.080589    1.431208e-02 False False
    EGF         8       0  17.076648      17.076648    2.123462e-02 False False
    EGF         8       1  17.963115      17.963115    1.499033e-02 False False
    EGF         8       2  16.904803      16.904803    2.271126e-02 False False
    EGF         8       3  16.699039      16.699039    2.461166e-02 False False
    EGF         8       4  17.782366      17.782366    1.609618e-02 False False
    EGF         8       5  18.301357      18.301357    1.311829e-02 False False
    EGF         8       6  15.500069      15.500069    3.916468e-02 False False
    EGF         8       7  16.230609      16.230609    2.953373e-02 False False
    EGF         8       8  17.528829      17.528829    1.778366e-02 False False
    EGF         8       9  16.349799      16.349799    2.819749e-02 False False
    EGF         8      10  17.498319      17.498319    1.799809e-02 False False
    EGF         8      11  19.147826      19.147826    9.385772e-03 False False
    EGF         8      12  18.714659      18.714659    1.114162e-02 False False
    EGF         8      13  17.484935      17.484935    1.809295e-02 False False
    EGF         8      14  15.447451      15.447451    3.996443e-02 False False
    EGF         8      15  18.465696      18.465696    1.229394e-02 False False
    EGF         9       0  21.187187      21.187187    4.173264e-03 False False
    EGF         9       1  22.073654            NaN    2.931043e-03  True False
    EGF         9       2  21.015342      21.015342    4.468888e-03 False False
    EGF         9       3  20.809578      20.809578    4.850404e-03 False False
    EGF         9       4  21.892905      21.892905    3.150113e-03 False False
    EGF         9       5  22.411895      22.411895    2.561089e-03 False False
    EGF         9       6  19.610608      19.610608    7.812065e-03 False False
    EGF         9       7  20.341148      20.341148    5.844112e-03 False False
    EGF         9       8  21.639367      21.639367    3.485171e-03 False False
    EGF         9       9  20.460338      20.460338    5.573544e-03 False False
    EGF         9      10  21.608858      21.608858    3.527813e-03 False False
    EGF         9      11  23.258365      23.258365    1.826828e-03 False False
    EGF         9      12  22.825197      22.825197    2.171683e-03 False False
    EGF         9      13  21.595474      21.595474    3.546682e-03 False False
    EGF         9      14  19.557990      19.557990    7.976904e-03 False False
    EGF         9      15  22.576235      22.576235    2.398539e-03 False False
    EGF        10       0  19.054747      19.054747    9.738336e-03 False False
    EGF        10       1  19.941215      19.941215    6.851002e-03 False False
    EGF        10       2  18.882902            NaN    1.042405e-02  True False
    EGF        10       3  18.677138      18.677138    1.130819e-02 False False
    EGF        10       4  19.760465      19.760465    7.360891e-03 False False
    EGF        10       5  20.279456            NaN    5.989247e-03  True False
    EGF        10       6  17.478169      17.478169    1.814110e-02 False False
    EGF        10       7  18.208709      18.208709    1.360683e-02 False False
    EGF        10       8  19.506928      19.506928    8.140166e-03 False False
    EGF        10       9  18.327898      18.327898    1.298155e-02 False False
    EGF        10      10  19.476418      19.476418    8.239293e-03 False False
    EGF        10      11  21.125925      21.125925    4.276349e-03 False False
    EGF        10      12  20.692758      20.692758    5.081253e-03 False False
    EGF        10      13  19.463035      19.463035    8.283154e-03 False False
    EGF        10      14  17.425551      17.425551    1.851982e-02 False False
    EGF        10      15  20.443796      20.443796    5.610338e-03 False False
    EGF        11       0  29.536587      29.536587    1.485211e-04 False False
    EGF        11       1  30.423054      30.423054    1.041867e-04 False False
    EGF        11       2  29.364742      29.364742    1.590876e-04 False False
    EGF        11       3  29.158978      29.158978    1.727329e-04 False False
    EGF        11       4  30.242305      30.242305    1.119975e-04 False False
    EGF        11       5  30.761295            NaN    9.100381e-05  True False
    EGF        11       6  27.960008      27.960008    2.790046e-04 False False
    EGF        11       7  28.690548      28.690548    2.083216e-04 False False
    EGF        11       8  29.988767      29.988767    1.239502e-04 False False
    EGF        11       9  28.809738      28.809738    1.986246e-04 False False
    EGF        11      10  29.958258      29.958258    1.254719e-04 False False
    EGF        11      11  31.607765      31.607765    6.486705e-05 False False
    EGF        11      12  31.174598      31.174598    7.713787e-05 False False
    EGF        11      13  29.944874            NaN    1.261453e-04  True False
    EGF        11      14  27.907390      27.907390    2.849374e-04 False False
    EGF        11      15  30.925635      30.925635    8.521447e-05 False False
    EGF        12       0  23.990701      23.990701    1.363576e-03 False False
    EGF        12       1  24.877168            NaN    9.568878e-04  True False
    EGF        12       2  23.818856      23.818856    1.460460e-03 False False
    EGF        12       3  23.613092      23.613092    1.585551e-03 False False
    EGF        12       4  24.696419      24.696419    1.028559e-03 False False
    EGF        12       5  25.215409      25.215409    8.359014e-04 False False
    EGF        12       6  22.414122      22.414122    2.558816e-03 False False
    EGF        12       7  23.144662      23.144662    1.911670e-03 False False
    EGF        12       8  24.442881      24.442881    1.138218e-03 False False
    EGF        12       9  23.263852      23.263852    1.822830e-03 False False
    EGF        12      10  24.412371      24.412371    1.152178e-03 False False
    EGF        12      11  26.061878      26.061878    5.959538e-04 False False
    EGF        12      12  25.628711      25.628711    7.086184e-04 False False
    EGF        12      13  24.398988      24.398988    1.158355e-03 False False
    EGF        12      14  22.361504      22.361504    2.613100e-03 False False
    EGF        12      15  25.379749      25.379749    7.827614e-04 False False
    EGF        13       0  18.875799      18.875799    1.045340e-02 False False
    EGF        13       1  19.762266      19.762266    7.355630e-03 False False
    EGF        13       2  18.703954      18.703954    1.118889e-02 False False
    EGF        13       3  18.498190      18.498190    1.213711e-02 False False
    EGF        13       4  19.581517      19.581517    7.902778e-03 False False
    EGF        13       5  20.100508      20.100508    6.430811e-03 False False
    EGF        13       6  17.299220      17.299220    1.946104e-02 False False
    EGF        13       7  18.029760      18.029760    1.460176e-02 False False
    EGF        13       8  19.327980      19.327980    8.738916e-03 False False
    EGF        13       9  18.148950      18.148950    1.393141e-02 False False
    EGF        13      10  19.297470      19.297470    8.845269e-03 False False
    EGF        13      11  20.946977      20.946977    4.592212e-03 False False
    EGF        13      12  20.513810            NaN    5.456242e-03  True False
    EGF        13      13  19.284086      19.284086    8.892326e-03 False False
    EGF        13      14  17.246602      17.246602    1.986675e-02 False False
    EGF        13      15  20.264847      20.264847    6.024136e-03 False False
    EGF        14       0  21.453305      21.453305    3.753441e-03 False False
    EGF        14       1  22.339772      22.339772    2.635854e-03 False False
    EGF        14       2  21.281460      21.281460    4.019445e-03 False False
    EGF        14       3  21.075696      21.075696    4.362759e-03 False False
    EGF        14       4  22.159023      22.159023    2.832924e-03 False False
    EGF        14       5  22.678013      22.678013    2.303073e-03 False False
    EGF        14       6  19.876726      19.876726    7.028767e-03 False False
    EGF        14       7  20.607266      20.607266    5.257091e-03 False False
    EGF        14       8  21.905485      21.905485    3.134350e-03 False False
    EGF        14       9  20.726456      20.726456    5.013563e-03 False False
    EGF        14      10  21.874975      21.874975    3.172714e-03 False False
    EGF        14      11  23.524482      23.524482    1.642662e-03 False False
    EGF        14      12  23.091315      23.091315    1.952820e-03 False False
    EGF        14      13  21.861592      21.861592    3.189690e-03 False False
    EGF        14      14  19.824108      19.824108    7.177198e-03 False False
    EGF        14      15  22.842353      22.842353    2.156863e-03 False False
    EGF        15       0  20.571793      20.571793    5.331816e-03 False False
    EGF        15       1  21.458261      21.458261    3.746035e-03 False False
    EGF        15       2  20.399948      20.399948    5.709038e-03 False False
    EGF        15       3  20.194184      20.194184    6.195768e-03 False False
    EGF        15       4  21.277511      21.277511    4.025773e-03 False False
    EGF        15       5  21.796502      21.796502    3.273552e-03 False False
    EGF        15       6  18.995215      18.995215    9.970679e-03 False False
    EGF        15       7  19.725755      19.725755    7.463036e-03 False False
    EGF        15       8  21.023974      21.023974    4.453553e-03 False False
    EGF        15       9  19.844944      19.844944    7.118052e-03 False False
    EGF        15      10  20.993464      20.993464    4.507990e-03 False False
    EGF        15      11  22.642971      22.642971    2.335506e-03 False False
    EGF        15      12  22.209804      22.209804    2.776118e-03 False False
    EGF        15      13  20.980081      20.980081    4.532078e-03 False False
    EGF        15      14  18.942597            NaN    1.018060e-02  True False
    EGF        15      15  21.960842      21.960842    3.065921e-03 False False
    EGF        16       0  29.855031      29.855031    1.307605e-04 False False
    EGF        16       1  30.741499      30.741499    9.172724e-05 False False
    EGF        16       2  29.683186      29.683186    1.400635e-04 False False
    EGF        16       3  29.477422      29.477422    1.520774e-04 False False
    EGF        16       4  30.560749      30.560749    9.860404e-05 False False
    EGF        16       5  31.079740      31.079740    8.012072e-05 False False
    EGF        16       6  28.278453      28.278453    2.456441e-04 False False
    EGF        16       7  29.008993      29.008993    1.834111e-04 False False
    EGF        16       8  30.307212      30.307212    1.091275e-04 False False
    EGF        16       9  29.128182      29.128182    1.748735e-04 False False
    EGF        16      10  30.276702      30.276702    1.104673e-04 False False
    EGF        16      11  31.926209      31.926209    5.710946e-05 False False
    EGF        16      12  31.493042      31.493042    6.791289e-05 False False
    EGF        16      13  30.263319      30.263319    1.110602e-04 False False
    EGF        16      14  28.225835      28.225835    2.508677e-04 False False
    EGF        16      15  31.244080      31.244080    7.502367e-05 False False
    EGF        17       0  16.261133      16.261133    2.918579e-02 False False
    EGF        17       1  17.147600      17.147600    2.065271e-02 False False
    EGF        17       2  16.089288      16.089288    3.119773e-02 False False
    EGF        17       3  15.883524      15.883524    3.378369e-02 False False
    EGF        17       4  16.966851      16.966851    2.216687e-02 False False
    EGF        17       5  17.485841      17.485841    1.808652e-02 False False
    EGF        17       6  14.684554      14.684554    5.346293e-02 False False
    EGF        17       7  15.415094      15.415094    4.046398e-02 False False
    EGF        17       8  16.713313      16.713313    2.447496e-02 False False
    EGF        17       9  15.534284      15.534284    3.865291e-02 False False
    EGF        17      10  16.682803      16.682803    2.476804e-02 False False
    EGF        17      11  18.332310      18.332310    1.295896e-02 False False
    EGF        17      12  17.899143      17.899143    1.537289e-02 False False
    EGF        17      13  16.669420      16.669420    2.489768e-02 False False
    EGF        17      14  14.631936      14.631936    5.453808e-02 False False
    EGF        17      15  17.650181      17.650181    1.695533e-02 False False
    EGF        18       0  20.406940      20.406940    5.693184e-03 False False
    EGF        18       1  21.293408      21.293408    4.000358e-03 False False
    EGF        18       2  20.235095      20.235095    6.095816e-03 False False
    EGF        18       3  20.029331      20.029331    6.615302e-03 False False
    EGF        18       4  21.112658      21.112658    4.299005e-03 False False
    EGF        18       5  21.631649      21.631649    3.495910e-03 False False
    EGF        18       6  18.830362      18.830362    1.064309e-02 False False
    EGF        18       7  19.560902            NaN    7.967693e-03  True False
    EGF        18       8  20.859121      20.859121    4.755681e-03 False False
    EGF        18       9  19.680091      19.680091    7.599559e-03 False False
    EGF        18      10  20.828611      20.828611    4.813793e-03 False False
    EGF        18      11  22.478118      22.478118    2.494306e-03 False False
    EGF        18      12  22.044951      22.044951    2.964788e-03 False False
    EGF        18      13  20.815228      20.815228    4.839507e-03 False False
    EGF        18      14  18.777744      18.777744    1.086701e-02 False False
    EGF        18      15  21.795989      21.795989    3.274222e-03 False False
    EGF        19       0  11.069633            NaN    1.934334e-01 False  True
    EGF        19       1  11.956100      11.956100    1.440021e-01 False False
    EGF        19       2  10.897788      10.897788    2.043841e-01 False False
    EGF        19       3  10.692024      10.692024    2.180938e-01 False False
    EGF        19       4  11.775351      11.775351    1.531455e-01 False False
    EGF        19       5  12.294341      12.294341    1.281142e-01 False False
    EGF        19       6   9.493054       9.493054    3.106202e-01 False False
    EGF        19       7  10.223594      10.223594    2.517242e-01 False False
    EGF        19       8  11.521814      11.521814    1.667656e-01 False False
    EGF        19       9  10.342784      10.342784    2.428507e-01 False False
    EGF        19      10  11.491304            NaN    1.684683e-01 False  True
    EGF        19      11  13.140811      13.140811    9.480534e-02 False False
    EGF        19      12  12.707644      12.707644    1.107545e-01 False False
    EGF        19      13  11.477920      11.477920    1.692196e-01 False False
    EGF        19      14   9.440436            NaN    3.151450e-01 False  True
    EGF        19      15  12.458681      12.458681    1.209492e-01 False False
    EGF        20       0  -2.521520            NaN    9.821652e-01 False  True
    EGF        20       1  -1.635053            NaN    9.747664e-01 False  True
    EGF        20       2  -2.693365            NaN    9.833302e-01 False  True
    EGF        20       3  -2.899129            NaN    9.846270e-01  True  True
    EGF        20       4  -1.815802            NaN    9.764850e-01 False  True
    EGF        20       5  -1.296811            NaN    9.712159e-01 False  True
    EGF        20       6  -4.098099            NaN    9.904275e-01 False  True
    EGF        20       7  -3.367558            NaN    9.872201e-01 False  True
    EGF        20       8  -2.069339            NaN    9.787045e-01 False  True
    EGF        20       9  -3.248369            NaN    9.866045e-01 False  True
    EGF        20      10  -2.099849            NaN    9.789574e-01 False  True
    EGF        20      11  -0.450342            NaN    9.600799e-01 False  True
    EGF        20      12  -0.883509            NaN    9.662161e-01  True  True
    EGF        20      13  -2.113232            NaN    9.790674e-01 False  True
    EGF        20      14  -4.150716            NaN    9.906250e-01 False  True
    EGF        20      15  -1.132472            NaN    9.693201e-01 False  True
    EGF        21       0  23.131348      23.131348    1.921858e-03 False False
    EGF        21       1  24.017815      24.017815    1.348887e-03 False False
    EGF        21       2  22.959503      22.959503    2.058328e-03 False False
    EGF        21       3  22.753739      22.753739    2.234512e-03 False False
    EGF        21       4  23.837065      23.837065    1.449876e-03 False False
    EGF        21       5  24.356056      24.356056    1.178395e-03 False False
    EGF        21       6  21.554769      21.554769    3.604693e-03 False False
    EGF        21       7  22.285309      22.285309    2.693750e-03 False False
    EGF        21       8  23.583528      23.583528    1.604382e-03 False False
    EGF        21       9  22.404498      22.404498    2.568659e-03 False False
    EGF        21      10  23.553018      23.553018    1.624049e-03 False False
    EGF        21      11  25.202525      25.202525    8.402167e-04 False False
    EGF        21      12  24.769358      24.769358    9.990130e-04 False False
    EGF        21      13  23.539635      23.539635    1.632753e-03 False False
    EGF        21      14  21.502151      21.502151    3.681083e-03 False False
    EGF        21      15  24.520396      24.520396    1.103507e-03 False False
    EGF        22       0  24.817888      24.817888    9.798259e-04 False False
    EGF        22       1  25.704356      25.704356    6.875129e-04 False False
    EGF        22       2  24.646043      24.646043    1.049473e-03 False False
    EGF        22       3  24.440279      24.440279    1.139402e-03 False False
    EGF        22       4  25.523606      25.523606    7.390228e-04 False False
    EGF        22       5  26.042597      26.042597    6.005651e-04 False False
    EGF        22       6  23.241310      23.241310    1.839310e-03 False False
    EGF        22       7  23.971850      23.971850    1.373882e-03 False False
    EGF        22       8  25.270069      25.270069    8.178384e-04 False False
    EGF        22       9  24.091039      24.091039    1.310002e-03 False False
    EGF        22      10  25.239559      25.239559    8.278721e-04 False False
    EGF        22      11  26.889066      26.889066    4.281424e-04 False False
    EGF        22      12  26.455899      26.455899    5.090986e-04 False False
    EGF        22      13  25.226176      25.226176    8.323122e-04 False False
    EGF        22      14  23.188692      23.188692    1.878359e-03 False False
    EGF        22      15  26.206937      26.206937    5.623775e-04 False False
    EGF        23       0  11.965079      11.965079    1.435600e-01 False False
    EGF        23       1  12.851546      12.851546    1.052112e-01 False False
    EGF        23       2  11.793234            NaN    1.522201e-01 False  True
    EGF        23       3  11.587470            NaN    1.631482e-01 False  True
    EGF        23       4  12.670797      12.670797    1.122144e-01 False False
    EGF        23       5  13.189787      13.189787    9.313742e-02 False False
    EGF        23       6  10.388500      10.388500    2.395041e-01 False False
    EGF        23       7  11.119040      11.119040    1.903687e-01 False False
    EGF        23       8  12.417259      12.417259    1.227218e-01 False False
    EGF        23       9  11.238230            NaN    1.831288e-01  True False
    EGF        23      10  12.386749      12.386749    1.240418e-01 False False
    EGF        23      11  14.036256      14.036256    6.821087e-02 False False
    EGF        23      12  13.603089      13.603089    8.008183e-02 False False
    EGF        23      13  12.373366      12.373366    1.246246e-01 False False
    EGF        23      14  10.335882            NaN    2.433587e-01  True False
    EGF        23      15  13.354127            NaN    8.773171e-02  True False
    EGF        24       0  36.060436      36.060436    1.092797e-05 False False
    EGF        24       1  36.946903      36.946903    7.665592e-06 False False
    EGF        24       2  35.888591      35.888591    1.170554e-05 False False
    EGF        24       3  35.682827      35.682827    1.270972e-05 False False
    EGF        24       4  36.766154      36.766154    8.240334e-06 False False
    EGF        24       5  37.285144      37.285144    6.695570e-06 False False
    EGF        24       6  34.483857      34.483857    2.053123e-05 False False
    EGF        24       7  35.214397      35.214397    1.532885e-05 False False
    EGF        24       8  36.512616      36.512616    9.119864e-06 False False
    EGF        24       9  35.333587      35.333587    1.461519e-05 False False
    EGF        24      10  36.482107      36.482107    9.231843e-06 False False
    EGF        24      11  38.131614      38.131614    4.772453e-06 False False
    EGF        24      12  37.698446      37.698446    5.675316e-06 False False
    EGF        24      13  36.468723      36.468723    9.281397e-06 False False
    EGF        24      14  34.431239      34.431239    2.096793e-05 False False
    EGF        24      15  37.449484      37.449484    6.269588e-06 False False
    EGF        25       0   6.267473            NaN    6.208154e-01 False  True
    EGF        25       1   7.153941       7.153941    5.345508e-01 False False
    EGF        25       2   6.095628            NaN    6.368570e-01 False  True
    EGF        25       3   5.889864       5.889864    6.556694e-01 False False
    EGF        25       4   6.973191            NaN    5.524868e-01 False  True
    EGF        25       5   7.492182       7.492182    5.007818e-01 False False
    EGF        25       6   4.690895            NaN    7.546637e-01 False  True
    EGF        25       7   5.421435       5.421435    6.966564e-01 False False
    EGF        25       8   6.719654       6.719654    5.774071e-01 False False
    EGF        25       9   5.540624            NaN    6.864878e-01 False  True
    EGF        25      10   6.689144            NaN    5.803821e-01  True False
    EGF        25      11   8.338651       8.338651    4.169126e-01 False False
    EGF        25      12   7.905484            NaN    4.595403e-01 False  True
    EGF        25      13   6.675761       6.675761    5.816853e-01 False False
    EGF        25      14   4.638277            NaN    7.585396e-01 False  True
    EGF        25      15   7.656522            NaN    4.843529e-01 False  True
    EGF        26       0  18.268467      18.268467    1.328971e-02 False False
    EGF        26       1  19.154934      19.154934    9.359372e-03 False False
    EGF        26       2  18.096622      18.096622    1.422189e-02 False False
    EGF        26       3  17.890858      17.890858    1.542314e-02 False False
    EGF        26       4  18.974185      18.974185    1.005406e-02 False False
    EGF        26       5  19.493176      19.493176    8.184701e-03 False False
    EGF        26       6  16.691888      16.691888    2.468041e-02 False False
    EGF        26       7  17.422428            NaN    1.854254e-02  True False
    EGF        26       8  18.720648      18.720648    1.111526e-02 False False
    EGF        26       9  17.541618      17.541618    1.769452e-02 False False
    EGF        26      10  18.690138      18.690138    1.125020e-02 False False
    EGF        26      11  20.339645      20.339645    5.847608e-03 False False
    EGF        26      12  19.906478      19.906478    6.946193e-03 False False
    EGF        26      13  18.676754      18.676754    1.130991e-02 False False
    EGF        26      14  16.639270      16.639270    2.519215e-02 False False
    EGF        26      15  19.657515      19.657515    7.667968e-03 False False
    EGF        27       0  16.404928      16.404928    2.759947e-02 False False
    EGF        27       1  17.291395      17.291395    1.952085e-02 False False
    EGF        27       2  16.233083      16.233083    2.950538e-02 False False
    EGF        27       3  16.027319            NaN    3.195569e-02  True False
    EGF        27       4  17.110646      17.110646    2.095381e-02 False False
    EGF        27       5  17.629637      17.629637    1.709285e-02 False False
    EGF        27       6  14.828349      14.828349    5.062590e-02 False False
    EGF        27       7  15.558889      15.558889    3.828884e-02 False False
    EGF        27       8  16.857109      16.857109    2.313858e-02 False False
    EGF        27       9  15.678079      15.678079    3.657141e-02 False False
    EGF        27      10  16.826599      16.826599    2.341604e-02 False False
    EGF        27      11  18.476106      18.476106    1.224348e-02 False False
    EGF        27      12  18.042939      18.042939    1.452610e-02 False False
    EGF        27      13  16.813215      16.813215    2.353877e-02 False False
    EGF        27      14  14.775731      14.775731    5.164710e-02 False False
    EGF        27      15  17.793976      17.793976    1.602279e-02 False False
    EGF        28       0  30.164632      30.164632    1.155314e-04 False False
    EGF        28       1  31.051100            NaN    8.104379e-05  True False
    EGF        28       2  29.992788      29.992788    1.237510e-04 False False
    EGF        28       3  29.787023      29.787023    1.343659e-04 False False
    EGF        28       4  30.870350      30.870350    8.711972e-05 False False
    EGF        28       5  31.389341      31.389341    7.078898e-05 False False
    EGF        28       6  28.588054      28.588054    2.170379e-04 False False
    EGF        28       7  29.318594      29.318594    1.620510e-04 False False
    EGF        28       8  30.616813      30.616813    9.641761e-05 False False
    EGF        28       9  29.437783      29.437783    1.545075e-04 False False
    EGF        28      10  30.586303      30.586303    9.760138e-05 False False
    EGF        28      11  32.235810      32.235810    5.045773e-05 False False
    EGF        28      12  31.802643      31.802643    6.000292e-05 False False
    EGF        28      13  30.572920      30.572920    9.812523e-05 False False
    EGF        28      14  28.535436      28.535436    2.216533e-04 False False
